timestamp,generation_solar,generation_wind_onshore,generation_hydro_pumped_storage,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_nuclear,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_brown_coal_lignite,generation_biomass,generation_waste,generation_other
2021-01-30 12:00:00,,89.0,788.0,317.0,7307.0,,0.0,,,,,6.0,
2021-01-30 13:00:00,,82.0,721.0,314.0,7196.0,,0.0,,,,,6.0,
2021-01-30 14:00:00,,114.0,697.0,310.0,7247.0,,0.0,,,,,6.0,
2021-01-30 15:00:00,,150.0,709.0,318.0,7347.0,,0.0,,,,,6.0,
2021-01-30 16:00:00,,197.0,848.0,319.0,7348.0,,0.0,,,,,6.0,
2021-01-30 17:00:00,,253.0,903.0,318.0,7393.0,,0.0,,,,,6.0,
2021-01-30 18:00:00,,329.0,904.0,316.0,7388.0,,0.0,,,,,6.0,
2021-01-30 19:00:00,,345.0,893.0,310.0,7325.0,,0.0,,,,,6.0,
2021-01-30 20:00:00,,395.0,894.0,315.0,7132.0,,0.0,,,,,6.0,
2021-01-30 21:00:00,,463.0,853.0,315.0,7116.0,,0.0,,,,,6.0,
2021-01-30 22:00:00,,420.0,585.0,310.0,6713.0,,0.0,,,,,6.0,
2021-01-30 23:00:00,,469.0,501.0,312.0,6330.0,,0.0,,,,,6.0,
2021-01-31 00:00:00,,468.0,448.0,309.0,6276.0,,0.0,,,,,7.0,
2021-01-31 01:00:00,,415.0,339.0,301.0,6339.0,,0.0,,,,,7.0,
2021-01-31 02:00:00,,381.0,336.0,300.0,6205.0,,0.0,,,,,7.0,
2021-01-31 03:00:00,,374.0,334.0,299.0,6200.0,,0.0,,,,,7.0,
2021-01-31 04:00:00,,337.0,370.0,302.0,6300.0,,0.0,,,,,7.0,
2021-01-31 05:00:00,,321.0,375.0,302.0,6443.0,,0.0,,,,,7.0,
2021-01-31 06:00:00,,275.0,553.0,301.0,6663.0,,0.0,,,,,7.0,
2021-01-31 07:00:00,,224.0,779.0,311.0,7007.0,,0.0,,,,,7.0,
2021-01-31 08:00:00,,183.0,833.0,309.0,7276.0,,0.0,,,,,7.0,
2021-01-31 09:00:00,,131.0,885.0,311.0,7404.0,,0.0,,,,,7.0,
2021-01-31 10:00:00,,72.0,873.0,313.0,7339.0,,0.0,,,,,7.0,
2021-01-31 11:00:00,,53.0,797.0,318.0,7242.0,,0.0,,,,,6.0,
2021-01-31 12:00:00,,19.0,698.0,310.0,7155.0,,0.0,,,,,6.0,
2021-01-31 13:00:00,,24.0,677.0,304.0,7125.0,,0.0,,,,,6.0,
2021-01-31 14:00:00,,43.0,675.0,302.0,7189.0,,0.0,,,,,6.0,
2021-01-31 15:00:00,,95.0,742.0,306.0,7290.0,,0.0,,,,,6.0,
2021-01-31 16:00:00,,91.0,899.0,307.0,7381.0,,0.0,,,,,6.0,
2021-01-31 17:00:00,,53.0,892.0,311.0,7357.0,,0.0,,,,,6.0,
2021-01-31 18:00:00,,21.0,899.0,313.0,7472.0,,0.0,,,,,6.0,
2021-01-31 19:00:00,,38.0,897.0,308.0,7397.0,,0.0,,,,,6.0,
2021-01-31 20:00:00,,46.0,886.0,309.0,7205.0,,0.0,,,,,6.0,
2021-01-31 21:00:00,,45.0,810.0,312.0,6989.0,,0.0,,,,,6.0,
2021-01-31 22:00:00,,29.0,756.0,306.0,6859.0,,0.0,,,,,6.0,
2021-01-31 23:00:00,,40.0,463.0,295.0,6489.0,,0.0,,,,,6.0,
2021-02-01 00:00:00,,44.0,465.0,283.0,6330.0,,0.0,,,,,6.0,
2021-02-01 01:00:00,,28.0,474.0,286.0,6238.0,,0.0,,,,,6.0,
2021-02-01 02:00:00,,28.0,443.0,295.0,5702.0,,0.0,,,,,6.0,
2021-02-01 03:00:00,,28.0,447.0,293.0,5811.0,,0.0,,,,,7.0,
2021-02-01 04:00:00,,25.0,485.0,286.0,6379.0,,0.0,,,,,7.0,
2021-02-01 05:00:00,,22.0,880.0,304.0,7221.0,,0.0,,,,,7.0,
2021-02-01 06:00:00,,9.0,905.0,315.0,7861.0,,0.0,,,,,7.0,
2021-02-01 07:00:00,,9.0,905.0,313.0,7899.0,,0.0,,,,,6.0,
2021-02-01 08:00:00,,10.0,909.0,309.0,7963.0,,0.0,,,,,6.0,
2021-02-01 09:00:00,,12.0,899.0,310.0,7862.0,,0.0,,,,,6.0,
2021-02-01 10:00:00,,17.0,906.0,317.0,7940.0,,0.0,,,,,6.0,
2021-02-01 11:00:00,,14.0,904.0,320.0,7917.0,,0.0,,,,,6.0,
2021-02-01 12:00:00,,14.0,904.0,316.0,7757.0,,0.0,,,,,6.0,
2021-02-01 13:00:00,,22.0,905.0,317.0,7748.0,,0.0,,,,,6.0,
2021-02-01 14:00:00,,26.0,905.0,320.0,7760.0,,0.0,,,,,6.0,
2021-02-01 15:00:00,,26.0,903.0,320.0,7741.0,,0.0,,,,,6.0,
2021-02-01 16:00:00,,24.0,905.0,324.0,7883.0,,0.0,,,,,6.0,
2021-02-01 17:00:00,,26.0,904.0,324.0,7839.0,,0.0,,,,,6.0,
2021-02-01 18:00:00,,26.0,904.0,327.0,7818.0,,0.0,,,,,6.0,
2021-02-01 19:00:00,,26.0,904.0,321.0,7465.0,,0.0,,,,,6.0,
2021-02-01 20:00:00,,26.0,903.0,317.0,7222.0,,0.0,,,,,6.0,
2021-02-01 21:00:00,,31.0,890.0,318.0,7177.0,,0.0,,,,,6.0,
2021-02-01 22:00:00,,29.0,893.0,314.0,7221.0,,0.0,,,,,7.0,
2021-02-01 23:00:00,,26.0,873.0,301.0,6988.0,,0.0,,,,,7.0,
2021-02-02 00:00:00,,46.0,862.0,300.0,7024.0,,0.0,,,,,7.0,
2021-02-02 01:00:00,,54.0,623.0,302.0,6976.0,,0.0,,,,,7.0,
2021-02-02 02:00:00,,51.0,634.0,299.0,6885.0,,0.0,,,,,7.0,
2021-02-02 03:00:00,,40.0,679.0,299.0,6968.0,,0.0,,,,,7.0,
2021-02-02 04:00:00,,26.0,871.0,297.0,7093.0,,0.0,,,,,7.0,
2021-02-02 05:00:00,,14.0,902.0,309.0,7179.0,,0.0,,,,,6.0,
2021-02-02 06:00:00,,12.0,901.0,312.0,7809.0,,0.0,,,,,6.0,
2021-02-02 07:00:00,,20.0,896.0,329.0,7754.0,,0.0,,,,,6.0,
2021-02-02 08:00:00,,42.0,901.0,331.0,7906.0,,0.0,,,,,6.0,
2021-02-02 09:00:00,,45.0,902.0,316.0,7944.0,,0.0,,,,,6.0,
2021-02-02 10:00:00,,103.0,903.0,314.0,7965.0,,0.0,,,,,6.0,
2021-02-02 11:00:00,,134.0,904.0,314.0,7993.0,,0.0,,,,,6.0,
2021-02-02 12:00:00,,144.0,898.0,319.0,7770.0,,0.0,,,,,6.0,
2021-02-02 13:00:00,,123.0,896.0,322.0,7597.0,,0.0,,,,,6.0,
2021-02-02 14:00:00,,108.0,906.0,322.0,7707.0,,0.0,,,,,6.0,
2021-02-02 15:00:00,,175.0,881.0,316.0,7649.0,,0.0,,,,,6.0,
2021-02-02 16:00:00,,298.0,904.0,310.0,7761.0,,0.0,,,,,6.0,
2021-02-02 17:00:00,,340.0,904.0,311.0,7619.0,,0.0,,,,,6.0,
2021-02-02 18:00:00,,348.0,901.0,314.0,7408.0,,0.0,,,,,6.0,
2021-02-02 19:00:00,,374.0,904.0,311.0,7314.0,,0.0,,,,,6.0,
2021-02-02 20:00:00,,430.0,905.0,310.0,7207.0,,0.0,,,,,6.0,
2021-02-02 21:00:00,,446.0,857.0,297.0,6855.0,,0.0,,,,,6.0,
2021-02-02 22:00:00,,471.0,554.0,302.0,6425.0,,0.0,,,,,6.0,
2021-02-02 23:00:00,,472.0,496.0,287.0,5807.0,,0.0,,,,,7.0,
2021-02-03 00:00:00,,443.0,192.0,284.0,5742.0,,0.0,,,,,7.0,
2021-02-03 01:00:00,,421.0,172.0,283.0,5484.0,,0.0,,,,,7.0,
2021-02-03 02:00:00,,417.0,172.0,283.0,5184.0,,0.0,,,,,8.0,
2021-02-03 03:00:00,,455.0,331.0,288.0,5522.0,,0.0,,,,,8.0,
2021-02-03 04:00:00,,531.0,557.0,290.0,5876.0,,0.0,,,,,7.0,
2021-02-03 05:00:00,,546.0,647.0,290.0,6465.0,,0.0,,,,,7.0,
2021-02-03 06:00:00,,550.0,851.0,321.0,7208.0,,0.0,,,,,6.0,
2021-02-03 07:00:00,,577.0,904.0,314.0,7474.0,,0.0,,,,,6.0,
2021-02-03 08:00:00,,646.0,905.0,315.0,7649.0,,0.0,,,,,6.0,
2021-02-03 09:00:00,,738.0,905.0,317.0,7617.0,,0.0,,,,,6.0,
2021-02-03 10:00:00,,830.0,901.0,319.0,7583.0,,0.0,,,,,6.0,
2021-02-03 11:00:00,,850.0,889.0,311.0,7483.0,,0.0,,,,,6.0,
2021-02-03 12:00:00,,848.0,894.0,310.0,7082.0,,0.0,,,,,6.0,
2021-02-03 13:00:00,,791.0,883.0,301.0,7276.0,,0.0,,,,,6.0,
2021-02-03 14:00:00,,722.0,859.0,305.0,7394.0,,0.0,,,,,6.0,
2021-02-03 15:00:00,,698.0,802.0,304.0,7396.0,,0.0,,,,,6.0,
2021-02-03 16:00:00,,637.0,895.0,303.0,7516.0,,0.0,,,,,6.0,
2021-02-03 17:00:00,,605.0,903.0,303.0,7499.0,,0.0,,,,,6.0,
2021-02-03 18:00:00,,551.0,902.0,306.0,7392.0,,0.0,,,,,6.0,
2021-02-03 19:00:00,,518.0,857.0,292.0,7141.0,,0.0,,,,,6.0,
2021-02-03 20:00:00,,479.0,742.0,293.0,6705.0,,0.0,,,,,6.0,
2021-02-03 21:00:00,,504.0,474.0,289.0,6343.0,,0.0,,,,,6.0,
2021-02-03 22:00:00,,471.0,175.0,285.0,5711.0,,0.0,,,,,7.0,
2021-02-03 23:00:00,,453.0,111.0,282.0,5219.0,,0.0,,,,,7.0,
2021-02-04 00:00:00,,448.0,111.0,279.0,5042.0,,0.0,,,,,7.0,
2021-02-04 01:00:00,,441.0,112.0,281.0,4990.0,,0.0,,,,,7.0,
2021-02-04 02:00:00,,419.0,111.0,284.0,5176.0,,0.0,,,,,7.0,
2021-02-04 03:00:00,,349.0,122.0,292.0,5492.0,,0.0,,,,,7.0,
2021-02-04 04:00:00,,337.0,422.0,301.0,6161.0,,0.0,,,,,7.0,
2021-02-04 05:00:00,,318.0,826.0,298.0,7090.0,,0.0,,,,,7.0,
2021-02-04 06:00:00,,337.0,907.0,317.0,7504.0,,0.0,,,,,6.0,
2021-02-04 07:00:00,,325.0,905.0,312.0,7794.0,,0.0,,,,,6.0,
2021-02-04 08:00:00,,274.0,916.0,312.0,7887.0,,0.0,,,,,6.0,
2021-02-04 09:00:00,,272.0,906.0,312.0,7892.0,,0.0,,,,,6.0,
2021-02-04 10:00:00,,311.0,908.0,312.0,7888.0,,0.0,,,,,6.0,
2021-02-04 11:00:00,,334.0,905.0,313.0,7833.0,,0.0,,,,,6.0,
2021-02-04 12:00:00,,319.0,897.0,314.0,7576.0,,0.0,,,,,6.0,
2021-02-04 13:00:00,,274.0,867.0,314.0,7542.0,,0.0,,,,,6.0,
2021-02-04 14:00:00,,280.0,879.0,317.0,7510.0,,0.0,,,,,6.0,
2021-02-04 15:00:00,,325.0,890.0,316.0,7501.0,,0.0,,,,,6.0,
2021-02-04 16:00:00,,400.0,893.0,316.0,7648.0,,0.0,,,,,6.0,
2021-02-04 17:00:00,,463.0,896.0,316.0,7670.0,,0.0,,,,,6.0,
2021-02-04 18:00:00,,524.0,897.0,315.0,7439.0,,0.0,,,,,6.0,
2021-02-04 19:00:00,,563.0,891.0,319.0,7210.0,,0.0,,,,,6.0,
2021-02-04 20:00:00,,609.0,890.0,318.0,7103.0,,0.0,,,,,6.0,
2021-02-04 21:00:00,,636.0,887.0,306.0,7128.0,,0.0,,,,,6.0,
2021-02-04 22:00:00,,659.0,877.0,284.0,7044.0,,0.0,,,,,7.0,
2021-02-04 23:00:00,,680.0,869.0,285.0,6955.0,,0.0,,,,,7.0,
2021-02-05 00:00:00,,689.0,800.0,286.0,7050.0,,0.0,,,,,7.0,
2021-02-05 01:00:00,,690.0,470.0,308.0,6850.0,,0.0,,,,,7.0,
2021-02-05 02:00:00,,682.0,483.0,309.0,6663.0,,0.0,,,,,7.0,
2021-02-05 03:00:00,,679.0,479.0,302.0,6660.0,,0.0,,,,,7.0,
2021-02-05 04:00:00,,724.0,667.0,287.0,6892.0,,0.0,,,,,7.0,
2021-02-05 05:00:00,,736.0,814.0,295.0,7142.0,,0.0,,,,,6.0,
2021-02-05 06:00:00,,763.0,883.0,315.0,7597.0,,0.0,,,,,6.0,
2021-02-05 07:00:00,,812.0,877.0,307.0,7698.0,,0.0,,,,,6.0,
2021-02-05 08:00:00,,828.0,870.0,307.0,7830.0,,0.0,,,,,6.0,
2021-02-05 09:00:00,,803.0,895.0,309.0,7845.0,,0.0,,,,,6.0,
2021-02-05 10:00:00,,781.0,897.0,309.0,7849.0,,0.0,,,,,6.0,
2021-02-05 11:00:00,,784.0,865.0,308.0,7724.0,,0.0,,,,,6.0,
2021-02-05 12:00:00,,793.0,799.0,294.0,7671.0,,0.0,,,,,6.0,
2021-02-05 13:00:00,,720.0,798.0,292.0,7657.0,,0.0,,,,,6.0,
2021-02-05 14:00:00,,693.0,776.0,289.0,7625.0,,0.0,,,,,6.0,
2021-02-05 15:00:00,,750.0,804.0,289.0,7669.0,,0.0,,,,,6.0,
2021-02-05 16:00:00,,904.0,868.0,302.0,7761.0,,0.0,,,,,6.0,
2021-02-05 17:00:00,,951.0,898.0,292.0,7803.0,,0.0,,,,,6.0,
2021-02-05 18:00:00,,924.0,856.0,308.0,7464.0,,0.0,,,,,6.0,
2021-02-05 19:00:00,,943.0,823.0,290.0,7416.0,,0.0,,,,,6.0,
2021-02-05 20:00:00,,956.0,816.0,283.0,7357.0,,0.0,,,,,6.0,
2021-02-05 21:00:00,,920.0,805.0,276.0,7120.0,,0.0,,,,,6.0,
2021-02-05 22:00:00,,853.0,682.0,272.0,6741.0,,0.0,,,,,7.0,
2021-02-05 23:00:00,,825.0,544.0,267.0,6288.0,,0.0,,,,,7.0,
2021-02-06 00:00:00,,812.0,424.0,262.0,5957.0,,0.0,,,,,7.0,
2021-02-06 01:00:00,,818.0,115.0,262.0,5821.0,,0.0,,,,,7.0,
2021-02-06 02:00:00,,755.0,110.0,255.0,5549.0,,0.0,,,,,7.0,
2021-02-06 03:00:00,,705.0,111.0,261.0,5541.0,,0.0,,,,,7.0,
2021-02-06 04:00:00,,674.0,110.0,260.0,5464.0,,0.0,,,,,7.0,
2021-02-06 05:00:00,,689.0,119.0,264.0,5701.0,,0.0,,,,,8.0,
2021-02-06 06:00:00,,765.0,195.0,272.0,5964.0,,0.0,,,,,7.0,
2021-02-06 07:00:00,,852.0,355.0,289.0,6497.0,,0.0,,,,,7.0,
2021-02-06 08:00:00,,847.0,585.0,278.0,6740.0,,0.0,,,,,7.0,
2021-02-06 09:00:00,,826.0,621.0,278.0,6859.0,,0.0,,,,,7.0,
2021-02-06 10:00:00,,855.0,663.0,282.0,6874.0,,0.0,,,,,7.0,
2021-02-06 11:00:00,,794.0,530.0,269.0,6516.0,,0.0,,,,,7.0,
2021-02-06 12:00:00,,732.0,198.0,273.0,6114.0,,0.0,,,,,7.0,
2021-02-06 13:00:00,,717.0,194.0,269.0,5893.0,,0.0,,,,,7.0,
2021-02-06 14:00:00,,690.0,200.0,260.0,5759.0,,0.0,,,,,7.0,
2021-02-06 15:00:00,,673.0,248.0,255.0,5793.0,,0.0,,,,,7.0,
2021-02-06 16:00:00,,715.0,520.0,256.0,6131.0,,0.0,,,,,7.0,
2021-02-06 17:00:00,,723.0,536.0,267.0,6474.0,,0.0,,,,,7.0,
2021-02-06 18:00:00,,614.0,232.0,266.0,6254.0,,0.0,,,,,7.0,
2021-02-06 19:00:00,,599.0,109.0,262.0,5954.0,,0.0,,,,,7.0,
2021-02-06 20:00:00,,618.0,110.0,260.0,5696.0,,0.0,,,,,7.0,
2021-02-06 21:00:00,,501.0,110.0,274.0,5592.0,,0.0,,,,,7.0,
2021-02-06 22:00:00,,489.0,110.0,273.0,5400.0,,0.0,,,,,7.0,
2021-02-06 23:00:00,,476.0,110.0,258.0,5378.0,,0.0,,,,,8.0,
2021-02-07 00:00:00,,455.0,109.0,259.0,5378.0,,0.0,,,,,8.0,
2021-02-07 01:00:00,,502.0,109.0,277.0,4905.0,,0.0,,,,,7.0,
2021-02-07 02:00:00,,611.0,109.0,278.0,4578.0,,0.0,,,,,7.0,
2021-02-07 03:00:00,,677.0,110.0,278.0,4595.0,,0.0,,,,,7.0,
2021-02-07 04:00:00,,651.0,111.0,279.0,4646.0,,0.0,,,,,7.0,
2021-02-07 05:00:00,,544.0,110.0,279.0,4741.0,,0.0,,,,,7.0,
2021-02-07 06:00:00,,505.0,111.0,279.0,4932.0,,0.0,,,,,7.0,
2021-02-07 07:00:00,,551.0,111.0,277.0,5692.0,,0.0,,,,,8.0,
2021-02-07 08:00:00,,643.0,266.0,267.0,5899.0,,0.0,,,,,8.0,
2021-02-07 09:00:00,,735.0,286.0,265.0,5917.0,,0.0,,,,,7.0,
2021-02-07 10:00:00,,727.0,394.0,262.0,5873.0,,0.0,,,,,7.0,
2021-02-07 11:00:00,,768.0,111.0,263.0,5732.0,,0.0,,,,,7.0,
2021-02-07 12:00:00,,864.0,111.0,261.0,5621.0,,0.0,,,,,7.0,
2021-02-07 13:00:00,,838.0,111.0,263.0,5586.0,,0.0,,,,,7.0,
2021-02-07 14:00:00,,764.0,110.0,261.0,5657.0,,0.0,,,,,7.0,
2021-02-07 15:00:00,,724.0,111.0,251.0,5689.0,,0.0,,,,,7.0,
2021-02-07 16:00:00,,686.0,231.0,254.0,6290.0,,0.0,,,,,7.0,
2021-02-07 17:00:00,,743.0,254.0,265.0,6500.0,,0.0,,,,,7.0,
2021-02-07 18:00:00,,837.0,223.0,255.0,6132.0,,0.0,,,,,6.0,
2021-02-07 19:00:00,,850.0,110.0,263.0,5886.0,,0.0,,,,,6.0,
2021-02-07 20:00:00,,862.0,110.0,258.0,5666.0,,0.0,,,,,7.0,
2021-02-07 21:00:00,,756.0,110.0,261.0,5716.0,,0.0,,,,,7.0,
2021-02-07 22:00:00,,653.0,110.0,260.0,5319.0,,0.0,,,,,7.0,
2021-02-07 23:00:00,,560.0,110.0,263.0,5742.0,,0.0,,,,,8.0,
2021-02-08 00:00:00,,567.0,109.0,254.0,5542.0,,0.0,,,,,8.0,
2021-02-08 01:00:00,,562.0,110.0,262.0,5302.0,,0.0,,,,,7.0,
2021-02-08 02:00:00,,551.0,110.0,273.0,5255.0,,0.0,,,,,7.0,
2021-02-08 03:00:00,,627.0,278.0,278.0,5502.0,,0.0,,,,,7.0,
2021-02-08 04:00:00,,667.0,531.0,265.0,6162.0,,0.0,,,,,7.0,
2021-02-08 05:00:00,,628.0,833.0,265.0,6625.0,,0.0,,,,,7.0,
2021-02-08 06:00:00,,651.0,917.0,286.0,7392.0,,0.0,,,,,6.0,
2021-02-08 07:00:00,,741.0,911.0,299.0,7487.0,,0.0,,,,,6.0,
2021-02-08 08:00:00,,714.0,907.0,301.0,7680.0,,0.0,,,,,6.0,
2021-02-08 09:00:00,,624.0,911.0,300.0,7840.0,,0.0,,,,,6.0,
2021-02-08 10:00:00,,498.0,914.0,304.0,7850.0,,0.0,,,,,6.0,
2021-02-08 11:00:00,,441.0,913.0,304.0,7910.0,,0.0,,,,,6.0,
2021-02-08 12:00:00,,404.0,828.0,303.0,7726.0,,0.0,,,,,6.0,
2021-02-08 13:00:00,,416.0,898.0,303.0,7550.0,,0.0,,,,,6.0,
2021-02-08 14:00:00,,450.0,909.0,300.0,7598.0,,0.0,,,,,6.0,
2021-02-08 15:00:00,,488.0,911.0,311.0,7672.0,,0.0,,,,,6.0,
2021-02-08 16:00:00,,521.0,917.0,314.0,7794.0,,0.0,,,,,10.0,
2021-02-08 17:00:00,,487.0,915.0,317.0,7694.0,,0.0,,,,,10.0,
2021-02-08 18:00:00,,627.0,910.0,314.0,7558.0,,0.0,,,,,10.0,
2021-02-08 19:00:00,,701.0,903.0,312.0,7342.0,,0.0,,,,,10.0,
2021-02-08 20:00:00,,707.0,878.0,299.0,7221.0,,0.0,,,,,10.0,
2021-02-08 21:00:00,,716.0,779.0,296.0,6981.0,,0.0,,,,,11.0,
2021-02-08 22:00:00,,715.0,732.0,296.0,6800.0,,0.0,,,,,10.0,
2021-02-08 23:00:00,,767.0,809.0,283.0,6910.0,,0.0,,,,,10.0,
2021-02-09 00:00:00,,799.0,829.0,284.0,7085.0,,0.0,,,,,10.0,
2021-02-09 01:00:00,,805.0,825.0,289.0,7031.0,,0.0,,,,,10.0,
2021-02-09 02:00:00,,830.0,809.0,287.0,6927.0,,0.0,,,,,11.0,
2021-02-09 03:00:00,,864.0,788.0,289.0,6937.0,,0.0,,,,,10.0,
2021-02-09 04:00:00,,823.0,782.0,284.0,6783.0,,0.0,,,,,10.0,
2021-02-09 05:00:00,,803.0,820.0,297.0,7225.0,,0.0,,,,,10.0,
2021-02-09 06:00:00,,774.0,870.0,309.0,7370.0,,0.0,,,,,9.0,
2021-02-09 07:00:00,,654.0,874.0,310.0,7685.0,,0.0,,,,,10.0,
2021-02-09 08:00:00,,541.0,909.0,310.0,7816.0,,0.0,,,,,10.0,
2021-02-09 09:00:00,,485.0,909.0,308.0,7848.0,,0.0,,,,,10.0,
2021-02-09 10:00:00,,471.0,902.0,313.0,7773.0,,0.0,,,,,10.0,
2021-02-09 11:00:00,,482.0,912.0,312.0,7831.0,,0.0,,,,,10.0,
2021-02-09 12:00:00,,487.0,914.0,302.0,7745.0,,0.0,,,,,10.0,
2021-02-09 13:00:00,,479.0,914.0,302.0,7762.0,,0.0,,,,,10.0,
2021-02-09 14:00:00,,406.0,915.0,307.0,7791.0,,0.0,,,,,9.0,
2021-02-09 15:00:00,,304.0,918.0,301.0,7904.0,,0.0,,,,,6.0,
2021-02-09 16:00:00,,277.0,913.0,301.0,7876.0,,0.0,,,,,6.0,
2021-02-09 17:00:00,,297.0,909.0,300.0,8004.0,,0.0,,,,,6.0,
2021-02-09 18:00:00,,323.0,909.0,299.0,7972.0,,0.0,,,,,6.0,
2021-02-09 19:00:00,,369.0,905.0,292.0,7613.0,,0.0,,,,,6.0,
2021-02-09 20:00:00,,434.0,899.0,278.0,7379.0,,0.0,,,,,6.0,
2021-02-09 21:00:00,,441.0,890.0,280.0,7149.0,,0.0,,,,,6.0,
2021-02-09 22:00:00,,380.0,896.0,265.0,7223.0,,0.0,,,,,6.0,
2021-02-09 23:00:00,,332.0,898.0,268.0,7226.0,,0.0,,,,,7.0,
2021-02-10 00:00:00,,283.0,906.0,277.0,7094.0,,0.0,,,,,7.0,
2021-02-10 01:00:00,,230.0,897.0,273.0,7021.0,,0.0,,,,,7.0,
2021-02-10 02:00:00,,247.0,900.0,273.0,6903.0,,0.0,,,,,7.0,
2021-02-10 03:00:00,,244.0,900.0,271.0,6976.0,,0.0,,,,,7.0,
2021-02-10 04:00:00,,195.0,907.0,271.0,7094.0,,0.0,,,,,7.0,
2021-02-10 05:00:00,,109.0,916.0,271.0,7492.0,,0.0,,,,,6.0,
2021-02-10 06:00:00,,60.0,917.0,294.0,7902.0,,0.0,,,,,6.0,
2021-02-10 07:00:00,,46.0,916.0,292.0,8049.0,,0.0,,,,,6.0,
2021-02-10 08:00:00,,26.0,912.0,292.0,8038.0,,0.0,,,,,6.0,
2021-02-10 09:00:00,,32.0,906.0,297.0,8019.0,,0.0,,,,,6.0,
2021-02-10 10:00:00,,23.0,909.0,297.0,8008.0,,0.0,,,,,6.0,
2021-02-10 11:00:00,,4.0,906.0,294.0,7865.0,,0.0,,,,,6.0,
2021-02-10 12:00:00,,29.0,916.0,294.0,7623.0,,0.0,,,,,6.0,
2021-02-10 13:00:00,,19.0,919.0,289.0,7807.0,,0.0,,,,,6.0,
2021-02-10 14:00:00,,48.0,917.0,294.0,7721.0,,0.0,,,,,6.0,
2021-02-10 15:00:00,,94.0,917.0,295.0,7783.0,,0.0,,,,,6.0,
2021-02-10 16:00:00,,181.0,916.0,294.0,7987.0,,0.0,,,,,6.0,
2021-02-10 17:00:00,,292.0,913.0,302.0,7930.0,,0.0,,,,,6.0,
2021-02-10 18:00:00,,310.0,911.0,297.0,7788.0,,0.0,,,,,6.0,
2021-02-10 19:00:00,,420.0,875.0,302.0,7216.0,,0.0,,,,,6.0,
2021-02-10 20:00:00,,451.0,824.0,321.0,7246.0,,0.0,,,,,6.0,
2021-02-10 21:00:00,,517.0,896.0,300.0,7226.0,,0.0,,,,,6.0,
2021-02-10 22:00:00,,582.0,905.0,280.0,7361.0,,0.0,,,,,6.0,
2021-02-10 23:00:00,,582.0,902.0,289.0,7105.0,,0.0,,,,,7.0,
2021-02-11 00:00:00,,660.0,908.0,291.0,7320.0,,0.0,,,,,7.0,
2021-02-11 01:00:00,,745.0,902.0,291.0,7339.0,,0.0,,,,,7.0,
2021-02-11 02:00:00,,806.0,893.0,280.0,7288.0,,0.0,,,,,7.0,
2021-02-11 03:00:00,,738.0,883.0,284.0,7222.0,,0.0,,,,,7.0,
2021-02-11 04:00:00,,713.0,904.0,280.0,6970.0,,0.0,,,,,7.0,
2021-02-11 05:00:00,,739.0,907.0,305.0,7137.0,,0.0,,,,,6.0,
2021-02-11 06:00:00,,718.0,926.0,323.0,7534.0,,0.0,,,,,6.0,
2021-02-11 07:00:00,,776.0,931.0,324.0,7708.0,,0.0,,,,,6.0,
2021-02-11 08:00:00,,735.0,932.0,302.0,7917.0,,0.0,,,,,6.0,
2021-02-11 09:00:00,,642.0,936.0,293.0,7944.0,,0.0,,,,,6.0,
2021-02-11 10:00:00,,545.0,932.0,301.0,7914.0,,0.0,,,,,6.0,
2021-02-11 11:00:00,,436.0,934.0,308.0,7931.0,,0.0,,,,,6.0,
2021-02-11 12:00:00,,325.0,931.0,308.0,7781.0,,0.0,,,,,6.0,
2021-02-11 13:00:00,,272.0,929.0,321.0,7627.0,,0.0,,,,,6.0,
2021-02-11 14:00:00,,234.0,883.0,320.0,7602.0,,0.0,,,,,6.0,
2021-02-11 15:00:00,,232.0,886.0,320.0,7664.0,,0.0,,,,,6.0,
2021-02-11 16:00:00,,228.0,893.0,320.0,7721.0,,0.0,,,,,6.0,
2021-02-11 17:00:00,,308.0,925.0,323.0,7641.0,,0.0,,,,,6.0,
2021-02-11 18:00:00,,366.0,900.0,319.0,7542.0,,0.0,,,,,6.0,
2021-02-11 19:00:00,,302.0,872.0,320.0,7398.0,,0.0,,,,,6.0,
2021-02-11 20:00:00,,298.0,868.0,308.0,7199.0,,0.0,,,,,6.0,
2021-02-11 21:00:00,,316.0,897.0,296.0,7147.0,,0.0,,,,,6.0,
2021-02-11 22:00:00,,295.0,904.0,280.0,7211.0,,0.0,,,,,6.0,
2021-02-11 23:00:00,,255.0,883.0,272.0,7055.0,,0.0,,,,,6.0,
2021-02-12 00:00:00,,263.0,891.0,264.0,6879.0,,0.0,,,,,7.0,
2021-02-12 01:00:00,,290.0,890.0,266.0,6864.0,,0.0,,,,,7.0,
2021-02-12 02:00:00,,281.0,820.0,264.0,6830.0,,0.0,,,,,7.0,
2021-02-12 03:00:00,,221.0,676.0,265.0,6824.0,,0.0,,,,,6.0,
2021-02-12 04:00:00,,177.0,686.0,261.0,6885.0,,0.0,,,,,6.0,
2021-02-12 05:00:00,,168.0,779.0,276.0,7369.0,,0.0,,,,,6.0,
2021-02-12 06:00:00,,173.0,915.0,282.0,7856.0,,0.0,,,,,6.0,
